"metadata_ESTCID","Freq","TotalLength"
"T050262","14","17432"
"T181137","9","88403"
"T091664","69","186082"
"T038307","7","25967"
"T107666","25","48551"
"W020075","8","5413"
"T110742","6","6899"
"N011990","8","16448"
"T061083","6","22565"
"N021834","9","16515"
"T037042","13","42903"
"T090126","7","42738"
"T219026","13","21486"
"N003927","59","25619"
"T165117","9","5423"
"T009694","15","16448"
"T012691","54","46236"
"T144289","16","33645"
"T139535","19","168510"
"T130681","27","117209"
"T075205","28","72539"
"T104917","13","16386"
"T109040","25","66074"
"T101729","7","23375"
"T137133","23","42929"
"T155206","40","171264"
"T074058","6","16911"
"T083965","61","117441"
"T050233","7","21785"
"T145496","79","178021"
"T084639","10","66329"
"T146092","18","71033"
"T146575","126","384460"
"T088744","13","20580"
"P005955","4","17135"
"T033331","18","5670"
"T208151","23","130765"
"T022257","24","29280"
"T183375","4","2681"
"T147415","35","178332"
"T075874","7","7402"
"T018291","41","122852"
"T101297","37","67725"
"T121883","56","67050"
"T137106","11","18872"
"T096668","74","168330"
"T095755","45","22852"
"T107029","90","67055"
"T166663","17","9971"
"N010478","13","21814"
"T141387","9","67105"
"T121797","27","87678"
"T022258","17","42047"
"T107156","3","5413"
"T077327","10","5798"
"T084341","58","66312"
"P002031","41","511723"
"T103680","31","17091"
"N009230","9","21463"
"T082477","40","179059"
"T117866","5","2784"
"T131468","25","42806"
"T003289","28","21879"
"T046032","6","7680"
"T011016","92","98131"
"N064645","21","23135"
"T119092","21","88647"
"T029264","20","29827"
"T080526","9","68807"
"W016544","31","116611"
"T132173","4","118445"
"T050963","46","20914"
"T116357","5","21649"
"T148096","80","124473"
"T168898","5","29404"
"T092882","6","16632"
"T078617","30","34647"
"T033594","7","10772"
"T049542","4","18121"
"T043951","11","16808"
"T032777","7","10554"
"T038372","7","11066"
"T080526","23","87399"
"T090024","41","41515"
"T140334","7","81877"
"T041729","6","43365"
"T095674","17","43468"
"T021366","21","74058"
